year,JDT,DOY,Time,litu1e,litu2e,litu3e,litu4e,litu5e,litu1w,litu2w,litu3w,litu4w,litu5w
2003,5056.1,308,3,NA,NA,NA,NA,NA,0,0.007115523,NA,0.4849482,NA
2003,5056.13,308,3.5,NA,NA,NA,NA,NA,0.2686418,0.051605381,NA,0.549546,NA
2003,5056.15,308,4,NA,NA,NA,NA,NA,0.2686418,0.053729244,NA,0.70512081,NA
2003,5056.17,308,4.5,NA,NA,NA,NA,NA,0.2686418,0.055868925,NA,0.12973709,NA
2003,5056.19,308,5,NA,NA,NA,NA,NA,0.11403174,0.058024044,NA,0.18044008,NA
2003,5056.21,308,5.5,NA,NA,NA,NA,NA,0.44427657,0.17304131,NA,0,NA
2003,5056.23,308,6,NA,NA,NA,NA,NA,0.04850884,0.23936374,NA,0,NA
2003,5056.25,308,6.5,NA,NA,NA,NA,NA,0.53820069,0.2421978,NA,0.033322745,NA
2003,5056.27,308,7,NA,NA,NA,NA,NA,0.35425489,0.24503807,NA,0.028986955,NA
2003,5056.29,308,7.5,NA,NA,NA,NA,NA,0.44427657,0.24788452,NA,0.078315354,NA
2003,5056.31,308,8,NA,NA,NA,NA,NA,0.18817315,0.31850068,NA,0.13490402,NA
2003,5056.33,308,8.5,NA,NA,NA,NA,NA,0.2686418,0.39240548,NA,0.26901032,NA
2003,5056.35,308,9,NA,NA,NA,NA,NA,0.94664837,0.70445802,NA,0.58741736,NA
2003,5056.38,308,9.5,NA,NA,NA,NA,NA,0.84008386,0.70795353,NA,0.94829246,NA
2003,5056.4,308,10,NA,NA,NA,NA,NA,1.2819839,1.2346795,NA,1.6643907,NA
2003,5056.42,308,10.5,NA,NA,NA,NA,NA,1.3986119,1.4261957,NA,1.9918629,NA
2003,5056.44,308,11,NA,NA,NA,NA,NA,1.6386346,2.2372201,NA,2.4532253,NA
2003,5056.46,308,11.5,NA,NA,NA,NA,NA,1.8872474,2.676143,NA,3.7231444,NA
2003,5056.48,308,12,NA,NA,NA,NA,NA,2.4086412,2.4609954,NA,4.6894922,NA
2003,5056.5,308,12.5,NA,NA,NA,NA,NA,1.7618958,2.2505426,NA,5.4151051,NA
2003,5056.52,308,13,NA,NA,NA,NA,NA,2.0146397,1.9417919,NA,5.8606356,NA
2003,5056.54,308,13.5,NA,NA,NA,NA,NA,1.5175191,1.6445556,NA,6.0031967,NA
2003,5056.56,308,14,NA,NA,NA,NA,NA,1.7618958,1.4544766,NA,5.6818072,NA
2003,5056.58,308,14.5,NA,NA,NA,NA,NA,1.6386346,1.3635164,NA,5.8230046,NA
2003,5056.6,308,15,NA,NA,NA,NA,NA,1.5175191,1.0914329,NA,5.5046281,NA
2003,5056.63,308,15.5,NA,NA,NA,NA,NA,1.2819839,0.91916306,NA,4.4634645,NA
2003,5056.65,308,16,NA,NA,NA,NA,NA,0.94664837,0.83734529,NA,3.4887339,NA
2003,5056.67,308,16.5,NA,NA,NA,NA,NA,0.84008386,0.6754211,NA,2.9580885,NA
2003,5056.69,308,17,NA,NA,NA,NA,NA,0.84008386,0.67888429,NA,2.3310611,NA
2003,5056.71,308,17.5,NA,NA,NA,NA,NA,0.63565625,0.60241724,NA,2.2023055,NA
2003,5056.73,308,18,NA,NA,NA,NA,NA,0.53820069,0.60580246,NA,1.5152043,NA
2003,5056.75,308,18.5,NA,NA,NA,NA,NA,0.63565625,0.53123508,NA,0.89455496,NA
2003,5056.77,308,19,NA,NA,NA,NA,NA,0.44427657,0.45878336,NA,0.43920988,NA
2003,5056.79,308,19.5,NA,NA,NA,NA,NA,0.35425489,0.38861285,NA,0.43201792,NA
2003,5056.81,308,20,NA,NA,NA,NA,NA,0.53820069,0.25315336,NA,0.77566884,NA
2003,5056.83,308,20.5,NA,NA,NA,NA,NA,0.44427657,0.13105006,NA,0.2613447,NA
2003,5056.85,308,21,NA,NA,NA,NA,NA,0.11403174,0.077925113,NA,0.25484401,NA
2003,5056.88,308,21.5,NA,NA,NA,NA,NA,0,0.031231565,NA,0.17703417,NA
2003,5056.9,308,22,NA,NA,NA,NA,NA,0.18206881,0.033163212,NA,0.047222201,NA
2003,5056.92,308,22.5,NA,NA,NA,NA,NA,0.42986423,0.035116138,NA,0,NA
2003,5056.94,308,23,NA,NA,NA,NA,NA,0,0,NA,0.001242039,NA
2003,5056.96,308,23.5,NA,NA,NA,NA,NA,0.030324819,0,NA,0.048558563,NA
2003,5056.98,308,24,NA,NA,NA,NA,NA,0.086873094,0,NA,0.004797271,NA
2003,5057,309,0.5,NA,NA,NA,NA,NA,0.31322257,0.021712654,NA,0.006833904,NA
2003,5057.02,309,1,NA,NA,NA,NA,NA,0.017891073,0,NA,0.25619068,NA
2003,5057.04,309,1.5,NA,NA,NA,NA,NA,0.014046148,0.0124529,NA,0.41662436,NA
2003,5057.06,309,2,NA,NA,NA,NA,NA,0.13467764,0.008232524,NA,0.12492221,NA
2003,5057.08,309,2.5,NA,NA,NA,NA,NA,0.20466006,0.045375432,NA,0.19616453,NA
2003,5057.1,309,3,NA,NA,NA,NA,NA,0.45686425,0.14748543,NA,0.27294865,NA
2003,5057.13,309,3.5,NA,NA,NA,NA,NA,0.19226996,0.26695861,NA,0.27716886,NA
2003,5057.15,309,4,NA,NA,NA,NA,NA,0.63393976,0.39845884,NA,0.43961763,NA
2003,5057.17,309,4.5,NA,NA,NA,NA,NA,0.34534715,0.53956791,NA,0.3631914,NA
2003,5057.19,309,5,NA,NA,NA,NA,NA,1.0376066,0.68887084,NA,0.3676489,NA
2003,5057.21,309,5.5,NA,NA,NA,NA,NA,0.71085312,0.76148446,NA,0.37211653,NA
2003,5057.23,309,6,NA,NA,NA,NA,NA,1.1317485,0.7518894,NA,0.45817617,NA
2003,5057.25,309,6.5,NA,NA,NA,NA,NA,0.79776891,0.74231718,NA,0.38108188,NA
2003,5057.27,309,7,NA,NA,NA,NA,NA,0.89513669,0.73276799,NA,0.30704152,NA
2003,5057.29,309,7.5,NA,NA,NA,NA,NA,0.67919282,0.80636288,NA,0.31135507,NA
2003,5057.31,309,8,NA,NA,NA,NA,NA,0.87850892,0.88145418,NA,0.31567983,NA
2003,5057.33,309,8.5,NA,NA,NA,NA,NA,0.87021699,0.95798375,NA,0.39913085,NA
2003,5057.35,309,9,NA,NA,NA,NA,NA,0.86193981,0.94792256,NA,0.4862785,NA
2003,5057.38,309,9.5,NA,NA,NA,NA,NA,0.54961765,1.0256759,NA,0.49099238,NA
2003,5057.4,309,10,NA,NA,NA,NA,NA,1.2894645,1.1047777,NA,0.58162635,NA
2003,5057.42,309,10.5,NA,NA,NA,NA,NA,1.7620901,1.3714514,NA,0.86031779,NA
2003,5057.44,309,11,NA,NA,NA,NA,NA,1.50755,1.4558568,NA,1.1601932,NA
2003,5057.46,309,11.5,NA,NA,NA,NA,NA,2.3907765,1.7388169,NA,1.4785624,NA
2003,5057.48,309,12,NA,NA,NA,NA,NA,1.8587487,1.5303248,NA,1.2738749,NA
2003,5057.5,309,12.5,NA,NA,NA,NA,NA,1.8490495,1.3281881,NA,1.490355,NA
2003,5057.52,309,13,NA,NA,NA,NA,NA,1.4705131,1.2243116,NA,1.8259743,NA
2003,5057.54,309,13.5,NA,NA,NA,NA,NA,1.8296795,1.3066543,NA,2.5360766,NA
2003,5057.56,309,14,NA,NA,NA,NA,NA,1.9469032,1.022385,NA,2.3016644,NA
2003,5057.58,309,14.5,NA,NA,NA,NA,NA,1.4428491,0.92449531,NA,2.5493101,NA
2003,5057.6,309,15,NA,NA,NA,NA,NA,1.2002482,1.0019757,NA,2.0794514,NA
2003,5057.63,309,15.5,NA,NA,NA,NA,NA,1.0784988,1.2637859,NA,1.6344512,NA
2003,5057.65,309,16,NA,NA,NA,NA,NA,1.069835,1.2531109,NA,1.2164792,NA
2003,5057.67,309,16.5,NA,NA,NA,NA,NA,0.95123253,1.2424527,NA,1.1207327,NA
2003,5057.69,309,17,NA,NA,NA,NA,NA,0.83574746,1.1400298,NA,0.92937417,NA
2003,5057.71,309,17.5,NA,NA,NA,NA,NA,0.82751813,0.95129347,NA,0.65563121,NA
2003,5057.73,309,18,NA,NA,NA,NA,NA,0.6149548,0.77036689,NA,0.40439193,NA
2003,5057.75,309,18.5,NA,NA,NA,NA,NA,0.41683514,0.5199742,NA,0.25381335,NA
2003,5057.77,309,19,NA,NA,NA,NA,NA,0.59949163,0.43557334,NA,0.25796377,NA
2003,5057.79,309,19.5,NA,NA,NA,NA,NA,0.49528812,0.2846675,NA,0.26212672,NA
2003,5057.81,309,20,NA,NA,NA,NA,NA,0.39539805,0.27673067,NA,0.19409112,NA
2003,5057.83,309,20.5,NA,NA,NA,NA,NA,0.38829983,0.20320465,NA,0.19803369,NA
2003,5057.85,309,21,NA,NA,NA,NA,NA,0.13440079,0.19576951,NA,0.201991,NA
2003,5057.88,309,21.5,NA,NA,NA,NA,NA,0.46573967,0.25317737,NA,0.13782476,NA
2003,5057.9,309,22,NA,NA,NA,NA,NA,0.45840618,0.18105784,NA,0.079095008,NA
2003,5057.92,309,22.5,NA,NA,NA,NA,NA,0.11727536,0.11420806,NA,0.14523184,NA
2003,5057.94,309,23,NA,NA,NA,NA,NA,0.35317713,0.054358189,NA,0.08577933,NA
2003,5057.96,309,23.5,NA,NA,NA,NA,NA,0.26044873,0.048603716,NA,0.089158884,NA
2003,5057.98,309,24,NA,NA,NA,NA,NA,0.25389969,0.042974088,NA,0.092562567,NA
2003,5058,310,0.5,NA,NA,NA,NA,NA,0.42207132,0,NA,0.039384854,NA
2003,5058.02,310,1,NA,NA,NA,NA,NA,0.24089645,0.002158753,NA,0,NA
2003,5058.04,310,1.5,NA,NA,NA,NA,NA,0.59772045,0.005063722,NA,0.083437383,NA
2003,5058.06,310,2,NA,NA,NA,NA,NA,0.40054494,0.051513082,NA,0.12890474,NA
2003,5058.08,310,2.5,NA,NA,NA,NA,NA,0.1440212,0.1098375,NA,0.40227692,NA
2003,5058.1,310,3,NA,NA,NA,NA,NA,0.2983336,0.23908585,NA,0.5458774,NA
2003,5058.13,310,3.5,NA,NA,NA,NA,NA,0.47118304,0.24554158,NA,0.60877768,NA
2003,5058.15,310,4,NA,NA,NA,NA,NA,0.28490037,0.32025033,NA,0.67291885,NA
2003,5058.17,310,4.5,NA,NA,NA,NA,NA,0.27822757,0.32707491,NA,0.64861326,NA
2003,5058.19,310,5,NA,NA,NA,NA,NA,0,0.40573804,NA,0.7133857,NA
2003,5058.21,310,5.5,NA,NA,NA,NA,NA,0.35814241,0.48761333,NA,0.87207927,NA
2003,5058.23,310,6,NA,NA,NA,NA,NA,0.64266934,0.57239906,NA,1.0369158,NA
2003,5058.25,310,6.5,NA,NA,NA,NA,NA,0.44916068,0.58003363,NA,1.1076532,NA
2003,5058.27,310,7,NA,NA,NA,NA,NA,0.54412794,0.66771177,NA,1.0801872,NA
2003,5058.29,310,7.5,NA,NA,NA,NA,NA,0.64266934,0.67557959,NA,1.15134,NA
2003,5058.31,310,8,NA,NA,NA,NA,NA,0.44916068,0.7659311,NA,1.3248689,NA
2003,5058.33,310,8.5,NA,NA,NA,NA,NA,1.0676352,0.85859367,NA,1.6095434,NA
2003,5058.35,310,9,NA,NA,NA,NA,NA,0.64266934,0.86686239,NA,1.7953708,NA
2003,5058.38,310,9.5,NA,NA,NA,NA,NA,0.9571491,0.96188752,NA,2.0985495,NA
2003,5058.4,310,10,NA,NA,NA,NA,NA,0.9571491,1.058986,NA,2.2951989,NA
2003,5058.42,310,10.5,NA,NA,NA,NA,NA,1.4142388,1.0676092,NA,2.6150157,NA
2003,5058.44,310,11,NA,NA,NA,NA,NA,1.2962817,1.1668498,NA,2.8214953,NA
2003,5058.46,310,11.5,NA,NA,NA,NA,NA,1.5345054,1.2679906,NA,2.9077319,NA
2003,5058.48,310,12,NA,NA,NA,NA,NA,2.1682482,1.5634908,NA,3.5008593,NA
2003,5058.5,310,12.5,NA,NA,NA,NA,NA,2.4359502,1.6713734,NA,4.2573351,NA
2003,5058.52,310,13,NA,NA,NA,NA,NA,2.1682482,1.2948565,NA,4.2152605,NA
2003,5058.54,310,13.5,NA,NA,NA,NA,NA,2.0373559,1.3038351,NA,5.0078429,NA
2003,5058.56,310,14,NA,NA,NA,NA,NA,1.7816896,0.86394957,NA,4.9629379,NA
2003,5058.58,310,14.5,NA,NA,NA,NA,NA,2.0373559,1.047078,NA,5.2040954,NA
2003,5058.6,310,15,NA,NA,NA,NA,NA,1.5345054,0.79559136,NA,5.7426298,NA
2003,5058.63,310,15.5,NA,NA,NA,NA,NA,1.5345054,0.56026829,NA,4.8295523,NA
2003,5058.65,310,16,NA,NA,NA,NA,NA,1.4142388,0.27511483,NA,1.0782013,NA
2003,5058.67,310,16.5,NA,NA,NA,NA,NA,0.27158456,0.15329832,NA,0.35846809,NA
2003,5058.69,310,17,NA,NA,NA,NA,NA,0.44916068,0.10103805,NA,0.13013441,NA
2003,5058.71,310,17.5,NA,NA,NA,NA,NA,0.19023078,0.053647875,NA,0,NA
2003,5058.73,310,18,NA,NA,NA,NA,NA,0.7444977,0.11203088,NA,0,NA
2003,5058.75,310,18.5,NA,NA,NA,NA,NA,0.64266934,0,NA,0,NA
2003,5058.77,310,19,NA,NA,NA,NA,NA,0.7444977,0.31518352,NA,0,NA
2003,5058.79,310,19.5,NA,NA,NA,NA,NA,0.54412794,0.12890208,NA,0,NA
2003,5058.81,310,20,NA,NA,NA,NA,NA,5.1698169,4.9786079,NA,0,NA
2003,5058.83,310,20.5,NA,NA,NA,NA,NA,6.2025672,5.6651654,NA,0,NA
2003,5058.85,310,21,NA,NA,NA,NA,NA,7.2939356,6.0951142,NA,0,NA
2003,5058.88,310,21.5,NA,NA,NA,NA,NA,6.2025672,5.6901288,NA,0,NA
2003,5058.9,310,22,NA,NA,NA,NA,NA,5.8517795,4.6342737,NA,0,NA
2003,5058.92,310,22.5,NA,NA,NA,NA,NA,5.8517795,4.9070614,NA,0,NA
2003,5058.94,310,23,NA,NA,NA,NA,NA,3.7325505,2.7264178,NA,0.013721725,NA
2003,5058.96,310,23.5,NA,NA,NA,NA,NA,1.1807158,0.45018156,NA,0.00409893,NA
2003,5058.98,310,24,NA,NA,NA,NA,NA,0.84938574,0.24597065,NA,0,NA
2003,5059,311,0.5,NA,NA,NA,NA,NA,0.44916068,0.25242342,NA,0,NA
2003,5059.02,311,1,NA,NA,NA,NA,NA,1.1807158,0.39818181,NA,0.058268393,NA
2003,5059.04,311,1.5,NA,NA,NA,NA,NA,1.5345054,0.47930623,NA,0.22588344,NA
2003,5059.06,311,2,NA,NA,NA,NA,NA,0.9571491,0.34070262,NA,0.20782532,NA
2003,5059.08,311,2.5,NA,NA,NA,NA,NA,0.64266934,0.27853966,NA,0.069228911,NA
2003,5059.1,311,3,NA,NA,NA,NA,NA,0.64266934,0.15668826,NA,0.1108856,NA
2003,5059.13,311,3.5,NA,NA,NA,NA,NA,0.11527644,0.16260866,NA,0.095421416,NA
2003,5059.15,311,4,NA,NA,NA,NA,NA,0.35814241,0.10980085,NA,0.029352711,NA
2003,5059.17,311,4.5,NA,NA,NA,NA,NA,0,0.11533891,NA,0.066039763,NA
2003,5059.19,311,5,NA,NA,NA,NA,NA,0.17731594,0.066566915,NA,0.052230879,NA
2003,5059.21,311,5.5,NA,NA,NA,NA,NA,0.092118663,0.12656413,NA,0,NA
2003,5059.23,311,6,NA,NA,NA,NA,NA,0.23044908,0.13224845,NA,0.077400361,NA
2003,5059.25,311,6.5,NA,NA,NA,NA,NA,0.21702619,0.081909389,NA,0.11987365,NA
2003,5059.27,311,7,NA,NA,NA,NA,NA,0.28619551,0,NA,0.10454637,NA
2003,5059.29,311,7.5,NA,NA,NA,NA,NA,0.11552834,0.039791023,NA,0.089629104,NA
2003,5059.31,311,8,NA,NA,NA,NA,NA,0.17770409,0.093498783,NA,0.19668143,NA
2003,5059.33,311,8.5,NA,NA,NA,NA,NA,0.61123915,0.21632802,NA,0.39118251,NA
2003,5059.35,311,9,NA,NA,NA,NA,NA,1.015438,0.28613559,NA,0.69228063,NA
2003,5059.38,311,9.5,NA,NA,NA,NA,NA,1.4595063,0.35951951,NA,1.2135233,NA
2003,5059.4,311,10,NA,NA,NA,NA,NA,1.5611695,0.43605277,NA,1.3837885,NA
2003,5059.42,311,10.5,NA,NA,NA,NA,NA,1.6644652,0.51542261,NA,1.9784419,NA
2003,5059.44,311,11,NA,NA,NA,NA,NA,2.2900528,0.75880544,NA,2.2799888,NA
2003,5059.46,311,11.5,NA,NA,NA,NA,NA,2.2685697,0.76359457,NA,2.3640362,NA
2003,5059.48,311,12,NA,NA,NA,NA,NA,1.9838228,0.52875459,NA,2.2241236,NA
2003,5059.5,311,12.5,NA,NA,NA,NA,NA,1.7085393,0.53321267,NA,1.8704484,NA
2003,5059.52,311,13,NA,NA,NA,NA,NA,1.5646808,0.46193773,NA,2.0588001,NA
2003,5059.54,311,13.5,NA,NA,NA,NA,NA,1.6682156,0.2543909,NA,1.8168818,NA
2003,5059.56,311,14,NA,NA,NA,NA,NA,1.169926,0.13319276,NA,1.4806166,NA
2003,5059.58,311,14.5,NA,NA,NA,NA,NA,1.2668873,0.031742364,NA,1.1609945,NA
2003,5059.6,311,15,NA,NA,NA,NA,NA,0.90996509,0.034364861,NA,0.950223,NA
2003,5059.63,311,15.5,NA,NA,NA,NA,NA,0.89223167,0,NA,0.74908406,NA
2003,5059.65,311,16,NA,NA,NA,NA,NA,0.56507586,0.032711434,NA,0.47834766,NA
2003,5059.67,311,16.5,NA,NA,NA,NA,NA,0.3613085,0.028501549,NA,0.16985502,NA
2003,5059.69,311,17,NA,NA,NA,NA,NA,0.10448709,0.07188546,NA,0,NA
2003,5059.71,311,17.5,NA,NA,NA,NA,NA,0.4223748,0.24471061,NA,0,NA
2003,5059.73,311,18,NA,NA,NA,NA,NA,0.50112956,0.23847929,NA,0.033869353,NA
2003,5059.75,311,18.5,NA,NA,NA,NA,NA,0.39202467,0.16920646,NA,0,NA
2003,5059.77,311,19,NA,NA,NA,NA,NA,0.56633071,0.22610805,NA,0,NA
2003,5059.79,311,19.5,NA,NA,NA,NA,NA,0,0.21996916,NA,0.025686832,NA
2003,5059.81,311,20,NA,NA,NA,NA,NA,0.35709597,0.21386214,NA,0.023058039,NA
2003,5059.83,311,20.5,NA,NA,NA,NA,NA,0.26510351,0.27319136,NA,0.12769379,NA
2003,5059.85,311,21,NA,NA,NA,NA,NA,0.63297896,0.33522694,NA,0.32681195,NA
2003,5059.88,311,21.5,NA,NA,NA,NA,NA,0.34213919,0.26047717,NA,0.32251342,NA
2003,5059.9,311,22,NA,NA,NA,NA,NA,0.52306997,0.25416299,NA,0.39279372,NA
2003,5059.92,311,22.5,NA,NA,NA,NA,NA,0.71817539,0.38597532,NA,0.46573897,NA
2003,5059.94,311,23,NA,NA,NA,NA,NA,0.92536039,0.6856335,NA,0.54112126,NA
2003,5059.96,311,23.5,NA,NA,NA,NA,NA,0.81151257,0.59816543,NA,0.70351363,NA
2003,5059.98,311,24,NA,NA,NA,NA,NA,1.6144981,0.59072827,NA,0.96530203,NA
2003,5060,312,0.5,NA,NA,NA,NA,NA,1.4849043,0.9130365,NA,0.95997091,NA
2003,5060.02,312,1,NA,NA,NA,NA,NA,1.2398662,1.0805042,NA,1.2381811,NA
2003,5060.04,312,1.5,NA,NA,NA,NA,NA,1.4715839,0.98363119,NA,1.136346,NA
2003,5060.06,312,2,NA,NA,NA,NA,NA,1.1117866,1.063752,NA,1.2269634,NA
2003,5060.08,312,2.5,NA,NA,NA,NA,NA,1.458286,1.1452544,NA,1.2213618,NA
2003,5060.1,312,3,NA,NA,NA,NA,NA,1.331731,1.5112578,NA,1.6163996,NA
2003,5060.13,312,3.5,NA,NA,NA,NA,NA,1.8181551,1.5994555,NA,1.7145299,NA
2003,5060.15,312,4,NA,NA,NA,NA,NA,2.0706033,1.8898953,NA,1.5021067,NA
2003,5060.17,312,4.5,NA,NA,NA,NA,NA,2.6062767,1.9828874,NA,1.8079458,NA
2003,5060.19,312,5,NA,NA,NA,NA,NA,2.3235498,1.6704284,NA,1.8018668,NA
2003,5060.21,312,5.5,NA,NA,NA,NA,NA,2.1816662,1.7607557,NA,1.6905151,NA
2003,5060.23,312,6,NA,NA,NA,NA,NA,2.7240263,2.0577325,NA,2.1141935,NA
2003,5060.25,312,6.5,NA,NA,NA,NA,NA,2.8585534,1.8428305,NA,2.7941838,NA
2003,5060.27,312,7,NA,NA,NA,NA,NA,2.7088218,1.4396116,NA,2.6698175,NA
2003,5060.29,312,7.5,NA,NA,NA,NA,NA,2.7012255,1.4307019,NA,2.4319569,NA
2003,5060.31,312,8,NA,NA,NA,NA,NA,2.4156399,1.5179039,NA,2.1998036,NA
2003,5060.33,312,8.5,NA,NA,NA,NA,NA,2.1382908,1.7051372,NA,2.5338054,NA
2003,5060.35,312,9,NA,NA,NA,NA,NA,2.5386761,1.7959894,NA,2.8795104,NA
2003,5060.38,312,9.5,NA,NA,NA,NA,NA,2.3934303,1.6866723,NA,2.6367457,NA
2003,5060.4,312,10,NA,NA,NA,NA,NA,2.2503458,1.3863095,NA,2.3995608,NA
2003,5060.42,312,10.5,NA,NA,NA,NA,NA,1.7211903,1.7679937,NA,2.507641,NA
2003,5060.44,312,11,NA,NA,NA,NA,NA,2.3712592,1.9620119,NA,3.2157881,NA
2003,5060.46,312,11.5,NA,NA,NA,NA,NA,2.9249985,1.8502616,NA,3.4572416,NA
2003,5060.48,312,12,NA,NA,NA,NA,NA,2.2211876,1.446094,NA,3.0797463,NA
2003,5060.5,312,12.5,NA,NA,NA,NA,NA,2.3491269,1.5336171,NA,3.1950699,NA
2003,5060.52,312,13,NA,NA,NA,NA,NA,2.9018045,1.7215182,NA,3.5620534,NA
2003,5060.54,312,13.5,NA,NA,NA,NA,NA,3.6357708,2.0175871,NA,4.3356469,NA
2003,5060.56,312,14,NA,NA,NA,NA,NA,3.781306,2.3247583,NA,4.3282362,NA
2003,5060.58,312,14.5,NA,NA,NA,NA,NA,4.0855698,2.3148679,NA,4.8648742,NA
2003,5060.6,312,15,NA,NA,NA,NA,NA,2.870933,1.8860574,NA,3.7887715,NA
2003,5060.63,312,15.5,NA,NA,NA,NA,NA,3.1537437,2.2951109,NA,4.1730981,NA
2003,5060.65,312,16,NA,NA,NA,NA,NA,3.1458691,1.765924,NA,3.9036433,NA
2003,5060.67,312,16.5,NA,NA,NA,NA,NA,2.2902981,1.2721396,NA,2.8978762,NA
2003,5060.69,312,17,NA,NA,NA,NA,NA,1.886062,0.73504732,NA,2.1969998,NA
2003,5060.71,312,17.5,NA,NA,NA,NA,NA,0.70698825,0.41464816,NA,1.5477828,NA
2003,5060.73,312,18,NA,NA,NA,NA,NA,0.59943493,0.40769643,NA,1.3401038,NA
2003,5060.75,312,18.5,NA,NA,NA,NA,NA,0.1474492,0.26071417,NA,0.95180835,NA
2003,5060.77,312,19,NA,NA,NA,NA,NA,0.072325412,0.18959695,NA,0.94647513,NA
2003,5060.79,312,19.5,NA,NA,NA,NA,NA,0.21734734,0.18362556,NA,0.94114751,NA
2003,5060.81,312,20,NA,NA,NA,NA,NA,0.2127865,0.11789915,NA,0.75657716,NA
2003,5060.83,312,20.5,NA,NA,NA,NA,NA,0,0.11245083,NA,0.75148404,NA
2003,5060.85,312,21,NA,NA,NA,NA,NA,0.12653155,0.10705144,NA,0.83476607,NA
2003,5060.88,312,21.5,NA,NA,NA,NA,NA,0.19921421,0.10170252,NA,0.74131718,NA
2003,5060.9,312,22,NA,NA,NA,NA,NA,0.45850113,0.15432565,NA,0.65029714,NA
2003,5060.92,312,22.5,NA,NA,NA,NA,NA,0.86017137,0.21075848,NA,0.81919703,NA
2003,5060.94,312,23,NA,NA,NA,NA,NA,0.64428409,0.27036918,NA,0.90401309,NA
2003,5060.96,312,23.5,NA,NA,NA,NA,NA,0.10624314,0.26396508,NA,0.80884826,NA
2003,5060.98,312,24,NA,NA,NA,NA,NA,0.73604142,0.25758991,NA,0.98522898,NA
2003,5061,313,0.5,NA,NA,NA,NA,NA,0.6273748,0.25124411,NA,0.97985298,NA
2003,5061.02,313,1,NA,NA,NA,NA,NA,1.1653323,0.38378738,NA,1.0679708,NA
2003,5061.04,313,1.5,NA,NA,NA,NA,NA,0.7186699,0.37692638,NA,1.157746,NA
2003,5061.06,313,2,NA,NA,NA,NA,NA,0.81846277,0.37008865,NA,1.0570437,NA
2003,5061.08,313,2.5,NA,NA,NA,NA,NA,1.1462502,0.43629029,NA,1.2434774,NA
2003,5061.1,313,3,NA,NA,NA,NA,NA,1.7463552,0.66241105,NA,1.6417154,NA
2003,5061.13,313,3.5,NA,NA,NA,NA,NA,1.4899883,0.9063708,NA,1.6357361,NA
2003,5061.15,313,4,NA,NA,NA,NA,NA,2.2570129,1.3521696,NA,1.8409002,NA
2003,5061.17,313,4.5,NA,NA,NA,NA,NA,2.1155178,1.2494316,NA,1.419069,NA
2003,5061.19,313,5,NA,NA,NA,NA,NA,1.4698928,0.79667561,NA,0.93171925,NA
2003,5061.21,313,5.5,NA,NA,NA,NA,NA,1.7117464,0.78873647,NA,0.92639922,NA
2003,5061.23,313,6,NA,NA,NA,NA,NA,2.0938546,0.95259532,NA,1.2040888,NA
2003,5061.25,313,6.5,NA,NA,NA,NA,NA,2.0866428,0.94436152,NA,1.4971129,NA
2003,5061.27,313,7,NA,NA,NA,NA,NA,2.4865457,0.93614113,NA,1.804191,NA
2003,5061.29,313,7.5,NA,NA,NA,NA,NA,2.4790562,1.1058996,NA,1.9053859,NA
2003,5061.31,313,8,NA,NA,NA,NA,NA,2.61107,1.4722681,NA,1.899209,NA
2003,5061.33,313,8.5,NA,NA,NA,NA,NA,2.7448476,1.4632554,NA,2.1117537,NA
2003,5061.35,313,9,NA,NA,NA,NA,NA,2.5959291,1.5515091,NA,1.9954228,NA
2003,5061.38,313,9.5,NA,NA,NA,NA,NA,2.7295355,1.640975,NA,2.0991242,NA
2003,5061.4,313,10,NA,NA,NA,NA,NA,3.1565505,1.9355244,NA,3.5177341,NA
2003,5061.42,313,10.5,NA,NA,NA,NA,NA,3.1486449,2.2414549,NA,3.7660919,NA
2003,5061.44,313,11,NA,NA,NA,NA,NA,3.7454872,3.127037,NA,4.6910752,NA
2003,5061.46,313,11.5,NA,NA,NA,NA,NA,3.4314166,3.2336146,NA,5.1008395,NA
2003,5061.48,313,12,NA,NA,NA,NA,NA,3.8845727,3.5811533,NA,5.5209267,NA
2003,5061.5,313,12.5,NA,NA,NA,NA,NA,4.0335048,3.2122011,NA,5.8040208,NA
2003,5061.52,313,13,NA,NA,NA,NA,NA,3.7126075,2.8542169,NA,5.6500018,NA
2003,5061.54,313,13.5,NA,NA,NA,NA,NA,4.6626074,3.0739692,NA,5.7880398,NA
2003,5061.56,313,14,NA,NA,NA,NA,NA,3.5427646,2.9477928,NA,5.3457947,NA
2003,5061.58,313,14.5,NA,NA,NA,NA,NA,3.6879833,2.9372982,NA,5.0544449,NA
2003,5061.6,313,15,NA,NA,NA,NA,NA,3.0776622,2.5877733,NA,4.4941357,NA
2003,5061.63,313,15.5,NA,NA,NA,NA,NA,3.3670316,2.037746,NA,4.2176347,NA
2003,5061.65,313,16,NA,NA,NA,NA,NA,2.7723361,1.924081,NA,3.5593863,NA
2003,5061.67,313,16.5,NA,NA,NA,NA,NA,2.6228034,1.7108251,NA,3.1768933,NA
2003,5061.69,313,17,NA,NA,NA,NA,NA,2.3375684,1.4068986,NA,2.6877196,NA
2003,5061.71,313,17.5,NA,NA,NA,NA,NA,2.0607639,1.2092867,NA,1.9986033,NA
2003,5061.73,313,18,NA,NA,NA,NA,NA,1.7927369,0.93022465,NA,1.5666768,NA
