year,JDT,DOY,Time,SM.HW
2003,5027.29,279,730,0.214642222
2003,5027.31,279,800,0.214528374
2003,5027.33,279,830,0.214528328
2003,5027.35,279,900,0.214584437
2003,5027.38,279,930,0.214485548
2003,5027.4,279,1000,0.214313168
2003,5027.42,279,1030,0.214261123
2003,5027.44,279,1100,0.213963797
2003,5027.46,279,1130,0.213707151
2003,5027.48,279,1200,0.213553342
2003,5027.5,279,1230,0.213299553
2003,5027.52,279,1300,0.212976442
2003,5027.54,279,1330,0.212622263
2003,5027.56,279,1400,0.212398844
2003,5027.58,279,1430,0.212165132
2003,5027.6,279,1500,0.211709407
2003,5027.63,279,1530,0.211607221
2003,5027.65,279,1600,0.211276484
2003,5027.67,279,1630,0.210961626
2003,5027.69,279,1700,0.210787083
2003,5027.71,279,1730,0.210691383
2003,5027.73,279,1800,0.210432251
2003,5027.75,279,1830,0.210388169
2003,5027.77,279,1900,0.210388108
2003,5027.79,279,1930,0.210294428
2003,5027.81,279,2000,0.210181083
2003,5027.83,279,2030,0.210119516
2003,5027.85,279,2100,0.210029733
2003,5027.88,279,2130,0.209985713
2003,5027.9,279,2200,0.209985652
2003,5027.92,279,2230,0.209943678
2003,5027.94,279,2300,0.20989969
2003,5027.96,279,2330,0.209838201
2003,5027.98,279,2400,0.20978644
2003,5028,280,30,0.209637586
2003,5028.02,280,100,0.209637522
2003,5028.04,280,130,0.209637459
2003,5028.06,280,200,0.209589603
2003,5028.08,280,230,0.209442481
2003,5028.1,280,300,0.209442419
2003,5028.13,280,330,0.209442354
2003,5028.15,280,400,0.209442293
2003,5028.17,280,430,0.209304826
2003,5028.19,280,500,0.209304762
2003,5028.21,280,530,0.209304698
2003,5028.23,280,600,0.209304635
2003,5028.25,280,630,0.209157718
2003,5028.27,280,700,0.209109845
2003,5028.29,280,730,0.209109778
2003,5028.31,280,800,0.209057877
2003,5028.33,280,830,0.209057812
2003,5028.35,280,900,0.209007067
2003,5028.38,280,930,0.208913439
2003,5028.4,280,1000,0.208818895
2003,5028.42,280,1030,0.208678609
2003,5028.44,280,1100,0.208377326
2003,5028.46,280,1130,0.208210676
2003,5028.48,280,1200,0.207926465
2003,5028.5,280,1230,0.207586431
2003,5028.52,280,1300,0.207534329
2003,5028.54,280,1330,0.207104013
2003,5028.56,280,1400,0.206823902
2003,5028.58,280,1430,0.206576616
2003,5028.6,280,1500,0.206298703
2003,5028.63,280,1530,0.206007197
2003,5028.65,280,1600,0.205803665
2003,5028.67,280,1630,0.205683403
2003,5028.69,280,1700,0.205333518
2003,5028.71,280,1730,0.205219857
2003,5028.73,280,1800,0.205017008
2003,5028.75,280,1830,0.204968652
2003,5028.77,280,1900,0.204968577
2003,5028.79,280,1930,0.204926918
2003,5028.81,280,2000,0.204961782
2003,5028.83,280,2030,0.204900816
2003,5028.85,280,2100,0.204790147
2003,5028.88,280,2130,0.204698594
2003,5028.9,280,2200,0.204646145
2003,5028.92,280,2230,0.204646066
2003,5028.94,280,2300,0.20456092
2003,5028.96,280,2330,0.204560844
2003,5028.98,280,2400,0.204499948
2003,5029,281,30,0.204492396
2003,5029.02,281,100,0.204492318
2003,5029.04,281,130,0.204492242
2003,5029.06,281,200,0.20444867
2003,5029.08,281,230,0.204407133
2003,5029.1,281,300,0.204407056
2003,5029.13,281,330,0.204346235
2003,5029.15,281,400,0.204202326
2003,5029.17,281,430,0.204202245
2003,5029.19,281,500,0.204160738
2003,5029.21,281,530,0.204160656
2003,5029.23,281,600,0.204160577
2003,5029.25,281,630,0.204172592
2003,5029.27,281,700,0.204131115
2003,5029.29,281,730,0.203991832
2003,5029.31,281,800,0.203940867
2003,5029.33,281,830,0.203940791
2003,5029.35,281,900,0.203940715
2003,5029.38,281,930,0.203793007
2003,5029.4,281,1000,0.203751558
2003,5029.42,281,1030,0.203589998
2003,5029.44,281,1100,0.203534381
2003,5029.46,281,1130,0.203534301
2003,5029.48,281,1200,0.203421058
2003,5029.5,281,1230,0.20330005
2003,5029.52,281,1300,0.203207696
2003,5029.54,281,1330,0.203152117
2003,5029.56,281,1400,0.203043944
2003,5029.58,281,1430,0.202940475
2003,5029.6,281,1500,0.202940388
2003,5029.63,281,1530,0.202991237
2003,5029.65,281,1600,0.202684163
2003,5029.67,281,1630,0.202739467
2003,5029.69,281,1700,0.204011797
2003,5029.71,281,1730,0.20636733
2003,5029.73,281,1800,0.207544882
2003,5029.75,281,1830,0.207978043
2003,5029.77,281,1900,0.208159781
2003,5029.79,281,1930,0.208220461
2003,5029.81,281,2000,0.208210529
2003,5029.83,281,2030,0.20822993
2003,5029.85,281,2100,0.208534827
2003,5029.88,281,2130,0.208657291
2003,5029.9,281,2200,0.208657214
2003,5029.92,281,2230,0.208535376
2003,5029.94,281,2300,0.208535299
2003,5029.96,281,2330,0.208412832
2003,5029.98,281,2400,0.20835168
2003,5030,282,30,0.208306453
2003,5030.02,282,100,0.208245458
2003,5030.04,282,130,0.208306296
2003,5030.06,282,200,0.20832596
2003,5030.08,282,230,0.208325883
2003,5030.1,282,300,0.208448037
2003,5030.13,282,330,0.208552595
2003,5030.15,282,400,0.208717407
2003,5030.17,282,430,0.208735516
2003,5030.19,282,500,0.208786295
2003,5030.21,282,530,0.208725849
2003,5030.23,282,600,0.208712408
2003,5030.25,282,630,0.208651098
2003,5030.27,282,700,0.208633301
2003,5030.29,282,730,0.208633224
2003,5030.31,282,800,0.208572073
2003,5030.33,282,830,0.208511002
2003,5030.35,282,900,0.208450009
2003,5030.38,282,930,0.20848523
2003,5030.4,282,1000,0.208424393
2003,5030.42,282,1030,0.208363636
2003,5030.44,282,1100,0.208344204
2003,5030.46,282,1130,0.208223144
2003,5030.48,282,1200,0.208110013
2003,5030.5,282,1230,0.207851877
2003,5030.52,282,1300,0.20768071
2003,5030.54,282,1330,0.207620627
2003,5030.56,282,1400,0.207500753
2003,5030.58,282,1430,0.207362606
2003,5030.6,282,1500,0.207932904
2003,5030.63,282,1530,0.218003946
2003,5030.65,282,1600,0.227363643
2003,5030.67,282,1630,0.226642801
2003,5030.69,282,1700,0.225791573
2003,5030.71,282,1730,0.224983997
2003,5030.73,282,1800,0.224463631
2003,5030.75,282,1830,0.223760226
2003,5030.77,282,1900,0.22315186
2003,5030.79,282,1930,0.222500191
2003,5030.81,282,2000,0.221983465
2003,5030.83,282,2030,0.221576648
2003,5030.85,282,2100,0.221086991
2003,5030.88,282,2130,0.220721328
2003,5030.9,282,2200,0.220509441
2003,5030.92,282,2230,0.220094426
2003,5030.94,282,2300,0.21974854
2003,5030.96,282,2330,0.219549006
2003,5030.98,282,2400,0.219299433
2003,5031,283,30,0.219115665
2003,5031.02,283,100,0.218868153
2003,5031.04,283,130,0.218583133
2003,5031.06,283,200,0.218400886
2003,5031.08,283,230,0.218220741
2003,5031.1,283,300,0.218153267
2003,5031.13,283,330,0.217972263
2003,5031.15,283,400,0.217862584
2003,5031.17,283,430,0.217734651
2003,5031.19,283,500,0.21761938
2003,5031.21,283,530,0.217448063
2003,5031.23,283,600,0.217385487
2003,5031.25,283,630,0.217270632
2003,5031.27,283,700,0.21718576
2003,5031.29,283,730,0.217029283
2003,5031.31,283,800,0.217017532
2003,5031.33,283,830,0.216839338
2003,5031.35,283,900,0.216709423
2003,5031.38,283,930,0.216481678
2003,5031.4,283,1000,0.216262756
2003,5031.42,283,1030,0.216149199
2003,5031.44,283,1100,0.215972723
2003,5031.46,283,1130,0.21571766
2003,5031.48,283,1200,0.215604568
2003,5031.5,283,1230,0.215387149
2003,5031.52,283,1300,0.215211936
2003,5031.54,283,1330,0.215161625
2003,5031.56,283,1400,0.215111321
2003,5031.58,283,1430,0.214868796
2003,5031.6,283,1500,0.214762762
2003,5031.63,283,1530,0.214546458
2003,5031.65,283,1600,0.214434201
2003,5031.67,283,1630,0.214322038
2003,5031.69,283,1700,0.214209963
2003,5031.71,283,1730,0.214148164
2003,5031.73,283,1800,0.214097907
2003,5031.75,283,1830,0.214072683
2003,5031.77,283,1900,0.214022435
2003,5031.79,283,1930,0.2139608
2003,5031.81,283,2000,0.213721363
2003,5031.83,283,2030,0.214263329
2003,5031.85,283,2100,0.215714962
2003,5031.88,283,2130,0.218912148
2003,5031.9,283,2200,0.225234236
2003,5031.92,283,2230,0.229106795
2003,5031.94,283,2300,0.231213226
2003,5031.96,283,2330,0.232179574
2003,5031.98,283,2400,0.232740232
2003,5032,284,30,0.233301046
2003,5032.02,284,100,0.23394449
2003,5032.04,284,130,0.234920065
2003,5032.06,284,200,0.235111413
2003,5032.08,284,230,0.235211083
2003,5032.1,284,300,0.235182563
2003,5032.13,284,330,0.235153037
2003,5032.15,284,400,0.235124025
2003,5032.17,284,430,0.235004213
2003,5032.19,284,500,0.235018658
2003,5032.21,284,530,0.234931073
2003,5032.23,284,600,0.234900318
2003,5032.25,284,630,0.234871782
2003,5032.27,284,700,0.234746282
2003,5032.29,284,730,0.234677854
2003,5032.31,284,800,0.234583761
2003,5032.33,284,830,0.234464361
2003,5032.35,284,900,0.234427921
2003,5032.38,284,930,0.234219573
2003,5032.4,284,1000,0.234138547
2003,5032.42,284,1030,0.23395028
2003,5032.44,284,1100,0.23372453
2003,5032.46,284,1130,0.233546311
2003,5032.48,284,1200,0.233416038
2003,5032.5,284,1230,0.233291661
2003,5032.52,284,1300,0.233026666
2003,5032.54,284,1330,0.232877983
2003,5032.56,284,1400,0.232755013
2003,5032.58,284,1430,0.232712352
2003,5032.6,284,1500,0.232565537
2003,5032.63,284,1530,0.232470508
2003,5032.65,284,1600,0.232360188
2003,5032.67,284,1630,0.232348415
2003,5032.69,284,1700,0.232284707
2003,5032.71,284,1730,0.232210533
2003,5032.73,284,1800,0.232117468
2003,5032.75,284,1830,0.231996215
2003,5032.77,284,1900,0.231930873
2003,5032.79,284,1930,0.231861027
2003,5032.81,284,2000,0.231787643
2003,5032.83,284,2030,0.231668346
2003,5032.85,284,2100,0.231646348
2003,5032.88,284,2130,0.231525858
2003,5032.9,284,2200,0.231504101
2003,5032.92,284,2230,0.231418608
2003,5032.94,284,2300,0.231349573
2003,5032.96,284,2330,0.231391053
2003,5032.98,284,2400,0.231271188
2003,5033,285,30,0.231202503
2003,5033.02,285,100,0.231133923
2003,5033.04,285,130,0.231130432
2003,5033.06,285,200,0.231061968
2003,5033.08,285,230,0.230993617
2003,5033.1,285,300,0.230874375
2003,5033.13,285,330,0.23081101
2003,5033.15,285,400,0.230899053
2003,5033.17,285,430,0.230848088
2003,5033.19,285,500,0.230777995
2003,5033.21,285,530,0.230710198
2003,5033.23,285,600,0.230714786
2003,5033.25,285,630,0.230762355
2003,5033.27,285,700,0.230694779
2003,5033.29,285,730,0.230531883
2003,5033.31,285,800,0.23046452
2003,5033.33,285,830,0.230466315
2003,5033.35,285,900,0.230236493
2003,5033.38,285,930,0.230096139
2003,5033.4,285,1000,0.230053828
2003,5033.42,285,1030,0.229746663
2003,5033.44,285,1100,0.229446825
2003,5033.46,285,1130,0.229203488
2003,5033.48,285,1200,0.228922536
2003,5033.5,285,1230,0.228576858
2003,5033.52,285,1300,0.228083388
2003,5033.54,285,1330,0.22772334
2003,5033.56,285,1400,0.227520487
2003,5033.58,285,1430,0.227006536
2003,5033.6,285,1500,0.226712191
2003,5033.63,285,1530,0.226345323
2003,5033.65,285,1600,0.226166478
2003,5033.67,285,1630,0.225663749
2003,5033.69,285,1700,0.225409238
2003,5033.71,285,1730,0.22523139
2003,5033.73,285,1800,0.225022935
2003,5033.75,285,1830,0.224869364
2003,5033.77,285,1900,0.224724493
2003,5033.79,285,1930,0.224723988
2003,5033.81,285,2000,0.224567778
2003,5033.83,285,2030,0.224475968
2003,5033.85,285,2100,0.224362583
2003,5033.88,285,2130,0.22426972
2003,5033.9,285,2200,0.224162348
2003,5033.92,285,2230,0.224162343
2003,5033.94,285,2300,0.224056873
2003,5033.96,285,2330,0.223987146
2003,5033.98,285,2400,0.22387998
2003,5034,286,30,0.223879973
2003,5034.02,286,100,0.223774717
2003,5034.04,286,130,0.223774711
2003,5034.06,286,200,0.22371024
2003,5034.08,286,230,0.223647472
2003,5034.1,286,300,0.223554845
2003,5034.13,286,330,0.223492164
2003,5034.15,286,400,0.22349216
2003,5034.17,286,430,0.223492533
2003,5034.19,286,500,0.223355709
2003,5034.21,286,530,0.223293204
2003,5034.23,286,600,0.223245706
2003,5034.25,286,630,0.223183284
2003,5034.27,286,700,0.223183278
2003,5034.29,286,730,0.222978038
2003,5034.31,286,800,0.222978028
2003,5034.33,286,830,0.222871658
2003,5034.35,286,900,0.222759188
2003,5034.38,286,930,0.222568407
2003,5034.4,286,1000,0.222334039
2003,5034.42,286,1030,0.222108583
2003,5034.44,286,1100,0.221906831
2003,5034.46,286,1130,0.221682924
2003,5034.48,286,1200,0.221337187
2003,5034.5,286,1230,0.221105092
2003,5034.52,286,1300,0.220593047
2003,5034.54,286,1330,0.220388961
2003,5034.56,286,1400,0.220186198
2003,5034.58,286,1430,0.219766408
2003,5034.6,286,1500,0.219604797
2003,5034.63,286,1530,0.219188838
2003,5034.65,286,1600,0.218949824
2003,5034.67,286,1630,0.218617916
2003,5034.69,286,1700,0.21841259
2003,5034.71,286,1730,0.218304798
2003,5034.73,286,1800,0.218117763
2003,5034.75,286,1830,0.21801005
2003,5034.77,286,1900,0.217823042
2003,5034.79,286,1930,0.217823018
2003,5034.81,286,2000,0.217762826
2003,5034.83,286,2030,0.21769223
2003,5034.85,286,2100,0.217589734
2003,5034.88,286,2130,0.21753956
2003,5034.9,286,2200,0.217406227
2003,5034.92,286,2230,0.21734611
2003,5034.94,286,2300,0.217295165
2003,5034.96,286,2330,0.21725318
2003,5034.98,286,2400,0.217203008
2003,5035,287,30,0.217236706
2003,5035.02,287,100,0.217087286
2003,5035.04,287,130,0.216976278
2003,5035.06,287,200,0.216976247
2003,5035.08,287,230,0.216932402
2003,5035.1,287,300,0.216882233
2003,5035.13,287,330,0.216792885
2003,5035.15,287,400,0.216741844
2003,5035.17,287,430,0.216741813
2003,5035.19,287,500,0.216810635
2003,5035.21,287,530,0.216768756
2003,5035.23,287,600,0.216674804
2003,5035.25,287,630,0.216576287
2003,5035.27,287,700,0.216516306
2003,5035.29,287,730,0.216516275
2003,5035.31,287,800,0.216516244
2003,5035.33,287,830,0.216474398
2003,5035.35,287,900,0.216451244
2003,5035.38,287,930,0.216403784
2003,5035.4,287,1000,0.216265759
2003,5035.42,287,1030,0.216265728
2003,5035.44,287,1100,0.216164415
2003,5035.46,287,1130,0.216019038
2003,5035.48,287,1200,0.215810523
2003,5035.5,287,1230,0.215750827
2003,5035.52,287,1300,0.215699554
2003,5035.54,287,1330,0.215699516
2003,5035.56,287,1400,0.216691589
2003,5035.58,287,1430,0.234304623
2003,5035.6,287,1500,0.269173418
2003,5035.63,287,1530,0.273690769
2003,5035.65,287,1600,0.271517398
2003,5035.67,287,1630,0.269720949
2003,5035.69,287,1700,0.268033863
2003,5035.71,287,1730,0.266540405
2003,5035.73,287,1800,0.265465391
2003,5035.75,287,1830,0.264490712
2003,5035.77,287,1900,0.26387717
2003,5035.79,287,1930,0.263371496
2003,5035.81,287,2000,0.263090754
2003,5035.83,287,2030,0.260090733
2003,5035.85,287,2100,0.282741739
2003,5035.88,287,2130,0.301670453
2003,5035.9,287,2200,0.303559913
2003,5035.92,287,2230,0.304084641
2003,5035.94,287,2300,0.303738578
2003,5035.96,287,2330,0.302251068
2003,5035.98,287,2400,0.301681578
2003,5036,288,30,0.300149017
2003,5036.02,288,100,0.29948556
2003,5036.04,288,130,0.298779077
2003,5036.06,288,200,0.298231119
2003,5036.08,288,230,0.297708672
2003,5036.1,288,300,0.297233445
2003,5036.13,288,330,0.29676254
2003,5036.15,288,400,0.296418678
2003,5036.17,288,430,0.296075945
2003,5036.19,288,500,0.295760212
2003,5036.21,288,530,0.295368221
2003,5036.23,288,600,0.295041918
2003,5036.25,288,630,0.294806445
2003,5036.27,288,700,0.2944697
2003,5036.29,288,730,0.294311077
2003,5036.31,288,800,0.293966369
2003,5036.33,288,830,0.293601915
2003,5036.35,288,900,0.293298038
2003,5036.38,288,930,0.293072253
2003,5036.4,288,1000,0.292560336
2003,5036.42,288,1030,0.292199601
2003,5036.44,288,1100,0.29166115
2003,5036.46,288,1130,0.291404749
2003,5036.48,288,1200,0.290916139
2003,5036.5,288,1230,0.290683753
2003,5036.52,288,1300,0.289934487
2003,5036.54,288,1330,0.289365512
2003,5036.56,288,1400,0.288830126
2003,5036.58,288,1430,0.286141673
2003,5036.6,288,1500,0.285319148
2003,5036.63,288,1530,0.284448156
2003,5036.65,288,1600,0.283726787
2003,5036.67,288,1630,0.283185779
2003,5036.69,288,1700,0.281393218
2003,5036.71,288,1730,0.28021711
2003,5036.73,288,1800,0.279350821
2003,5036.75,288,1830,0.278896742
2003,5036.77,288,1900,0.278498175
2003,5036.79,288,1930,0.278150978
2003,5036.81,288,2000,0.277798108
2003,5036.83,288,2030,0.277564879
2003,5036.85,288,2100,0.277147331
2003,5036.88,288,2130,0.276893833
2003,5036.9,288,2200,0.276691544
2003,5036.92,288,2230,0.276374287
2003,5036.94,288,2300,0.276234663
2003,5036.96,288,2330,0.276041259
2003,5036.98,288,2400,0.275735306
2003,5037,289,30,0.2754619
2003,5037.02,289,100,0.275251567
2003,5037.04,289,130,0.275119533
2003,5037.06,289,200,0.274872519
2003,5037.08,289,230,0.274652533
2003,5037.1,289,300,0.274468247
2003,5037.13,289,330,0.274250483
2003,5037.15,289,400,0.274072052
2003,5037.17,289,430,0.273810005
2003,5037.19,289,500,0.273668699
2003,5037.21,289,530,0.273560405
2003,5037.23,289,600,0.27336319
2003,5037.25,289,630,0.273363311
2003,5037.27,289,700,0.273081183
2003,5037.29,289,730,0.272943359
2003,5037.31,289,800,0.27299945
2003,5037.33,289,830,0.272915905
2003,5037.35,289,900,0.272878933
2003,5037.38,289,930,0.272788468
2003,5037.4,289,1000,0.272501147
2003,5037.42,289,1030,0.272321995
2003,5037.44,289,1100,0.272056713
2003,5037.46,289,1130,0.271526102
2003,5037.48,289,1200,0.271157569
2003,5037.5,289,1230,0.270965332
2003,5037.52,289,1300,0.270511599
2003,5037.54,289,1330,0.269992898
2003,5037.56,289,1400,0.269580481
2003,5037.58,289,1430,0.269098688
2003,5037.6,289,1500,0.26860485
2003,5037.63,289,1530,0.268192298
2003,5037.65,289,1600,0.267927584
2003,5037.67,289,1630,0.267562079
2003,5037.69,289,1700,0.267070121
2003,5037.71,289,1730,0.266796813
2003,5037.73,289,1800,0.266484833
2003,5037.75,289,1830,0.266157435
2003,5037.77,289,1900,0.265870416
2003,5037.79,289,1930,0.265666706
2003,5037.81,289,2000,0.265442592
2003,5037.83,289,2030,0.265353151
2003,5037.85,289,2100,0.265189206
2003,5037.88,289,2130,0.265030303
2003,5037.9,289,2200,0.26489869
2003,5037.92,289,2230,0.264717183
2003,5037.94,289,2300,0.26464487
2003,5037.96,289,2330,0.264454492
2003,5037.98,289,2400,0.264283143
2003,5038,290,30,0.264149523
2003,5038.02,290,100,0.264081346
2003,5038.04,290,130,0.263840616
2003,5038.06,290,200,0.263642786
2003,5038.08,290,230,0.263700274
2003,5038.1,290,300,0.263590045
2003,5038.13,290,330,0.263461764
2003,5038.15,290,400,0.263312103
2003,5038.17,290,430,0.263288207
2003,5038.19,290,500,0.263138841
2003,5038.21,290,530,0.263084039
2003,5038.23,290,600,0.262929263
2003,5038.25,290,630,0.262850168
2003,5038.27,290,700,0.262744096
2003,5038.29,290,730,0.26267636
2003,5038.31,290,800,0.262689574
2003,5038.33,290,830,0.262583033
2003,5038.35,290,900,0.262553084
2003,5038.38,290,930,0.262498564
2003,5038.4,290,1000,0.262292793
2003,5038.42,290,1030,0.262159907
2003,5038.44,290,1100,0.261788839
2003,5038.46,290,1130,0.261527845
2003,5038.48,290,1200,0.261237352
2003,5038.5,290,1230,0.260785533
2003,5038.52,290,1300,0.260532503
2003,5038.54,290,1330,0.260278001
2003,5038.56,290,1400,0.259875525
2003,5038.58,290,1430,0.259570991
2003,5038.6,290,1500,0.25927441
2003,5038.63,290,1530,0.258847833
2003,5038.65,290,1600,0.258597402
2003,5038.67,290,1630,0.258297985
2003,5038.69,290,1700,0.258049044
2003,5038.71,290,1730,0.257763465
2003,5038.73,290,1800,0.257622817
2003,5038.75,290,1830,0.257396669
2003,5038.77,290,1900,0.257224772
2003,5038.79,290,1930,0.257150671
2003,5038.81,290,2000,0.257073319
2003,5038.83,290,2030,0.256850743
2003,5038.85,290,2100,0.256850818
2003,5038.88,290,2130,0.256619214
2003,5038.9,290,2200,0.256302294
2003,5038.92,290,2230,0.25619506
2003,5038.94,290,2300,0.256112974
2003,5038.96,290,2330,0.255927021
2003,5038.98,290,2400,0.25582046
2003,5039,291,30,0.255761544
2003,5039.02,291,100,0.255738608
2003,5039.04,291,130,0.255738678
2003,5039.06,291,200,0.255660978
2003,5039.08,291,230,0.255425071
2003,5039.1,291,300,0.25530863
2003,5039.13,291,330,0.255285764
2003,5039.15,291,400,0.255172218
2003,5039.17,291,430,0.255119539
2003,5039.19,291,500,0.2550907
2003,5039.21,291,530,0.255017023
2003,5039.23,291,600,0.254755749
2003,5039.25,291,630,0.254697332
2003,5039.27,291,700,0.2546974
2003,5039.29,291,730,0.254550443
2003,5039.31,291,800,0.254451883
2003,5039.33,291,830,0.254346745
2003,5039.35,291,900,0.254164105
2003,5039.38,291,930,0.254075947
2003,5039.4,291,1000,0.253968325
2003,5039.42,291,1030,0.253931175
2003,5039.44,291,1100,0.253598745
2003,5039.46,291,1130,0.253381741
2003,5039.48,291,1200,0.253220904
2003,5039.5,291,1230,0.252951782
2003,5039.52,291,1300,0.252851868
2003,5039.54,291,1330,0.252565213
2003,5039.56,291,1400,0.252329926
2003,5039.58,291,1430,0.251856547
2003,5039.6,291,1500,0.251657822
2003,5039.63,291,1530,0.251412567
2003,5039.65,291,1600,0.251092095
2003,5039.67,291,1630,0.250876553
2003,5039.69,291,1700,0.250550401
2003,5039.71,291,1730,0.250338078
2003,5039.73,291,1800,0.250235938
2003,5039.75,291,1830,0.250023813
2003,5039.77,291,1900,0.249827068
2003,5039.79,291,1930,0.249776297
2003,5039.81,291,2000,0.249646881
2003,5039.83,291,2030,0.249624708
2003,5039.85,291,2100,0.24934917
2003,5039.88,291,2130,0.249327035
2003,5039.9,291,2200,0.249207992
2003,5039.92,291,2230,0.249150478
2003,5039.94,291,2300,0.248986138
2003,5039.96,291,2330,0.248986193
2003,5039.98,291,2400,0.248906667
2003,5040,292,30,0.248791293
2003,5040.02,292,100,0.248756079
2003,5040.04,292,130,0.248588521
2003,5040.06,292,200,0.248560141
2003,5040.08,292,230,0.24845713
2003,5040.1,292,300,0.248428256
2003,5040.13,292,330,0.248357
2003,5040.15,292,400,0.248195001
2003,5040.17,292,430,0.248070081
2003,5040.19,292,500,0.248048176
2003,5040.21,292,530,0.248012998
2003,5040.23,292,600,0.247962295
2003,5040.25,292,630,0.247962348
2003,5040.27,292,700,0.247934032
2003,5040.29,292,730,0.247835798
2003,5040.31,292,800,0.247835853
2003,5040.33,292,830,0.247767154
2003,5040.35,292,900,0.247613814
2003,5040.38,292,930,0.24748241
2003,5040.4,292,1000,0.247356664
2003,5040.42,292,1030,0.247369968
2003,5040.44,292,1100,0.247040043
2003,5040.46,292,1130,0.246809307
2003,5040.48,292,1200,0.246619033
2003,5040.5,292,1230,0.246388333
2003,5040.52,292,1300,0.246147051
2003,5040.54,292,1330,0.245895181
2003,5040.56,292,1400,0.245551047
2003,5040.58,292,1430,0.245224883
2003,5040.6,292,1500,0.245070165
2003,5040.63,292,1530,0.244781243
2003,5040.65,292,1600,0.244349049
2003,5040.67,292,1630,0.244231614
2003,5040.69,292,1700,0.243880461
2003,5040.71,292,1730,0.243745798
2003,5040.73,292,1800,0.243639829
2003,5040.75,292,1830,0.243355795
2003,5040.77,292,1900,0.243253731
2003,5040.79,292,1930,0.243162835
2003,5040.81,292,2000,0.243091922
2003,5040.83,292,2030,0.242966621
2003,5040.85,292,2100,0.242966665
2003,5040.88,292,2130,0.242882313
2003,5040.9,292,2200,0.24272471
2003,5040.92,292,2230,0.242675356
2003,5040.94,292,2300,0.242647396
2003,5040.96,292,2330,0.242550375
2003,5040.98,292,2400,0.242500893
2003,5041,293,30,0.242420491
2003,5041.02,293,100,0.242336801
2003,5041.04,293,130,0.242273774
2003,5041.06,293,200,0.242224597
2003,5041.08,293,230,0.242224638
2003,5041.1,293,300,0.242136651
2003,5041.13,293,330,0.242061058
2003,5041.15,293,400,0.241970843
2003,5041.17,293,430,0.241899312
2003,5041.19,293,500,0.241871281
2003,5041.21,293,530,0.241871323
2003,5041.23,293,600,0.241772087
2003,5041.25,293,630,0.24178746
2003,5041.27,293,700,0.241448458
2003,5041.29,293,730,0.241448494
2003,5041.31,293,800,0.241510796
2003,5041.33,293,830,0.24147258
2003,5041.35,293,900,0.241444633
2003,5041.38,293,930,0.240267661
2003,5041.4,293,1000,0.239873026
2003,5041.42,293,1030,0.239671914
2003,5041.44,293,1100,0.239581669
2003,5041.46,293,1130,0.239476221
2003,5041.48,293,1200,0.23917173
2003,5041.5,293,1230,0.239023357
2003,5041.52,293,1300,0.238700763
2003,5041.54,293,1330,0.238499768
2003,5041.56,293,1400,0.23824158
2003,5041.58,293,1430,0.237831937
2003,5041.6,293,1500,0.237532021
2003,5041.63,293,1530,0.237420525
2003,5041.65,293,1600,0.237260365
2003,5041.67,293,1630,0.237038617
2003,5041.69,293,1700,0.236734338
2003,5041.71,293,1730,0.236503262
2003,5041.73,293,1800,0.236316838
2003,5041.75,293,1830,0.236261296
2003,5041.77,293,1900,0.236078322
2003,5041.79,293,1930,0.236007726
2003,5041.81,293,2000,0.235960285
2003,5041.83,293,2030,0.235884183
2003,5041.85,293,2100,0.235902858
2003,5041.88,293,2130,0.235802097
2003,5041.9,293,2200,0.235659895
2003,5041.92,293,2230,0.235639157
2003,5041.94,293,2300,0.235719183
2003,5041.96,293,2330,0.235578038
2003,5041.98,293,2400,0.235529756
2003,5042,294,30,0.235399983
2003,5042.02,294,100,0.235318031
2003,5042.04,294,130,0.235240358
2003,5042.06,294,200,0.235212862
2003,5042.08,294,230,0.235157569
2003,5042.1,294,300,0.235157598
2003,5042.13,294,330,0.23503031
2003,5042.15,294,400,0.234932356
2003,5042.17,294,430,0.234904503
2003,5042.19,294,500,0.234932409
2003,5042.21,294,530,0.234757075
2003,5042.23,294,600,0.234757103
2003,5042.25,294,630,0.234729687
2003,5042.27,294,700,0.234709102
2003,5042.29,294,730,0.234709129
2003,5042.31,294,800,0.234533576
2003,5042.33,294,830,0.234458114
2003,5042.35,294,900,0.234373677
2003,5042.38,294,930,0.234373701
2003,5042.4,294,1000,0.234362081
2003,5042.42,294,1030,0.234284618
2003,5042.44,294,1100,0.234027784
2003,5042.46,294,1130,0.233896037
2003,5042.48,294,1200,0.233658674
2003,5042.5,294,1230,0.233435681
2003,5042.52,294,1300,0.233151877
2003,5042.54,294,1330,0.233074463
2003,5042.56,294,1400,0.232783623
2003,5042.58,294,1430,0.232399288
2003,5042.6,294,1500,0.232215937
2003,5042.63,294,1530,0.232052954
2003,5042.65,294,1600,0.231804763
2003,5042.67,294,1630,0.231669489
2003,5042.69,294,1700,0.231431562
2003,5042.71,294,1730,0.231431575
2003,5042.73,294,1800,0.231245268
2003,5042.75,294,1830,0.2309685
2003,5042.77,294,1900,0.230948159
2003,5042.79,294,1930,0.230893719
2003,5042.81,294,2000,0.230843563
2003,5042.83,294,2030,0.230902724
2003,5042.85,294,2100,0.230767583
2003,5042.88,294,2130,0.230770355
2003,5042.9,294,2200,0.230542853
2003,5042.92,294,2230,0.230542865
2003,5042.94,294,2300,0.230522588
